distance,relative_distance,errors
0.0,0.0,0.0
0.004922516882143533,0.0022615412636371427,0.0008616336907188212
0.006931726127150003,0.003184627912937712,0.00146197218429629
0.009044477391277063,0.004155284647698213,0.0010720135432078642
0.013824302050058647,0.006351269132382745,0.0010620728542445493
0.02907115415268096,0.013356097352624016,0.0034655047537528534
0.029808339280096713,0.013694780718167772,0.003378221805567127
0.03956048442432084,0.018175187628024333,0.005424176547007395
0.05497782635405568,0.025258343620069495,0.02052885396512525
0.060101910539209255,0.027612490512914506,0.025635018496391226
0.0716836633533418,0.03293347010963671,0.03714737640833858
0.0973170130588165,0.04471014441510468,0.033144285439814736
0.11282011922980814,0.051832702886651816,0.03322577788142701
0.1315759624470026,0.06044965929036929,0.037334622880585325
0.157432311485425,0.0723287856961143,0.03548244415468234
0.19594762464731624,0.09002379255601844,0.03652024285495812
0.22968246364860567,0.10552251653202431,0.03918727977647292
0.2613927348329061,0.12009109770328705,0.043453330922191995
0.30390976540244796,0.13962460491971534,0.04381548621839797
0.3417075626754295,0.1569899650096976,0.04638262576360749
0.3916787161612493,0.17994810376381293,0.04177512279285212
0.43978730691987933,0.20205052936051238,0.03583264546716381
0.4837216242847884,0.22223517757795136,0.025734586585979546
0.5148608980048387,0.23654142662161526,0.02614100899627809
0.5559079307809152,0.255399575937406,0.028739221166095237
0.6012858113630939,0.276247437275427,0.028964254553513136
0.6538537014537213,0.300398589100533,0.02440844346583131
0.7089851240296001,0.3257274990999382,0.026058867559166345
0.7588607503155208,0.3486417499996197,0.038843518881481555
0.819958187128385,0.3767116129910467,0.04824034414118196
0.8748022916973074,0.4019085211011592,0.044022458080231766
0.9349944977625215,0.4295624958919078,0.07673871403125791
1.0158902605321503,0.4667282608729414,0.075473568883428
1.0634951257496803,0.4885992609359108,0.07122324741592707
1.1243149439883517,0.5165415782274202,0.07119620980259853
1.1809103246908057,0.5425430713363921,0.07564839477124151
1.2276221294603038,0.5640037745730625,0.08403433938143513
1.2870057058020161,0.5912862423623142,0.09028780652605693
1.36265801483352,0.6260430187554654,0.08992403763313261
1.4261933851914073,0.6552329362722664,0.09234760981858701
1.4860960933394123,0.6827539076622791,0.10088236965519454
1.544328469818839,0.7095074821935521,0.11132577282459163
1.6176065783804934,0.743173484809941,0.12140353678830183
1.7043427650650036,0.7830225030934775,0.08952177162750707
1.7741880368630005,0.815111364954798,0.07712645500042044
1.828892823333317,0.8402442664527826,0.09106189879446654
1.8945642279010302,0.8704155375376302,0.0873928873011311
1.9551947010995272,0.8982708644476598,0.08923788836353451
2.0213120159749276,0.9286469991388414,0.10048789065501533
2.0941664374859705,0.962118348131735,0.10904290567529071
2.158750056043841,0.9917898600474087,0.1174384102642683
2.2430701793968146,1.0305288715903584,0.13016101451945525
2.3203915530845425,1.066052462741509,0.1134793635188316
2.3829957434973883,1.0948145702741083,0.10583669654504227
2.4469136068328163,1.124180215710685,0.10632389529815393
2.510781193965479,1.1535227628603781,0.10943942692979838
2.5657695619231653,1.1787859495865591,0.11420680384487494
2.6291703558657975,1.2079140389525385,0.11552292708933475
2.6831527085271194,1.232715034251234,0.1159182108325924
2.7458209079929308,1.261506549324324,0.11393341495740834
2.804669594771145,1.2885432739605704,0.11385419635627565
2.884707176735935,1.32531476679419,0.1098184144614613
2.968716673306797,1.36391106774779,0.09339786301608673
3.019536385202316,1.387259057853173,0.09075875490328297
3.090321044751078,1.4197795005930915,0.09091482941265736
3.1374100009818444,1.4414134777082923,0.09970340438416196
3.2119654309803156,1.4756663173443303,0.0898945731779971
3.2869185194261696,1.5101018523390888,0.08004118722341513
3.3417133024037913,1.5352761007373943,0.09566860527589478
3.403353885325435,1.5635955001685327,0.10312920191608543
3.4791826017760896,1.598433323039974,0.11330904757701078
3.5575487482528554,1.6344369118894782,0.11076393284065372
3.6161157169015596,1.6613442073759916,0.10894959169847412
3.6630684612472013,1.6829156049599923,0.10934447937272923
3.7279872324485543,1.712741095328356,0.11067715873997228
3.783387212124756,1.7381933879343756,0.11496226788631851
3.835978850012537,1.7623554501584644,0.12401064226272643
3.899098739722065,1.7913544843013725,0.12407699043447867
3.9582124769915494,1.8185129805104356,0.12298038929092946
4.017596941235753,1.8457958562268044,0.12289199022488762
4.06916131810366,1.8694859661466976,0.11701720578044834
4.145764799077929,1.9046797374042401,0.1293675751790289
4.2043400183156505,1.9315908234409862,0.1239429244923448
4.243360780803869,1.9495180477895317,0.12005679890505097
4.305805507601687,1.9782068932990509,0.1215167600668148
4.370340028293822,2.007855848288669,0.11434864103236433
4.424326944035963,2.0326589399936963,0.11529883160829887
4.490964214335614,2.063273956678653,0.11326334467640634
