distance,relative_distance,errors
0.0,0.0,0.0
0.0018341949564749474,0.0005999526244748826,0.0005484379829565034
0.006373233460588672,0.002084641072408018,0.003942274771675156
0.009780574717308275,0.0031991590914626582,0.001856056455795388
0.012441564519436761,0.004069550654721593,0.00227228202678181
0.013102683786569346,0.0042857982449828755,0.0018125127721598411
0.018911893768331627,0.006185951095354956,0.0007545521761030989
0.025487315543151808,0.008336726582391653,0.007324484048550739
0.03185891341275028,0.010420832664174125,0.0056117954385000715
0.03736847370955697,0.012222972152183851,0.005913230656399534
0.04826726073722837,0.01578789084185836,0.006754230015577125
0.05668750439511679,0.01854209494837104,0.011054896153235115
0.0667700343774238,0.02184002154165813,0.016098760688651414
0.08062749565966115,0.026372702342839324,0.020249866704374144
0.09704459546825903,0.031742623398212655,0.018326864000731868
0.10794597998100838,0.03530839170748951,0.02916983420280891
0.12513221202096203,0.04092989065491906,0.030767654115034564
0.15429314275032754,0.0504682316374045,0.033612894127840125
0.18413836934891759,0.06023040111816887,0.03700142395389972
0.22245949903245513,0.07276498052332968,0.039815263748856244
0.2660049017582884,0.08700838390689808,0.03854421933538243
0.3139301035348312,0.1026843896023798,0.05240444162907275
0.3658713984353335,0.1196740318888626,0.03686295214997235
0.4105333512234202,0.13428265116065585,0.045758061869185226
0.4800022941699339,0.15700546723488382,0.017230979163401227
0.5216461776287848,0.17062689667250477,0.0454895257723396
0.5742397845012244,0.18782990574323183,0.025563825317047192
0.6287292961284301,0.20565305229136333,0.05229856256579722
0.6773277888447061,0.2215492868479605,0.059313628115272785
0.7477058650984865,0.24456947420857578,0.06927196165808702
0.8232256232606504,0.2692714705526147,0.06589141511320315
0.8856957060835259,0.2897050073522015,0.052145073532246164
0.9519446170863052,0.3113745730024674,0.06186638724699598
1.042765170927766,0.3410813549566413,0.056441620288057964
1.1002044269727802,0.3598693427277557,0.05575257328265225
1.1679709374625216,0.38203530478991354,0.09555402984064028
1.233281943918239,0.4033980882780486,0.08740756900308976
1.303221348557635,0.4262747891540875,0.10422160401964972
1.38691756576538,0.45365124932542605,0.09729919438192157
1.4565365124380667,0.4764231305924683,0.10264973696139966
1.5248867482774537,0.49878002522384746,0.13480573556459557
1.6034950659913978,0.5244922682717038,0.12974692084494205
1.6927545307334468,0.5536884286592199,0.12679805891683466
1.7905726897986576,0.5856840794188648,0.08773659325935342
1.8675146753500895,0.6108512766139796,0.14230199663427978
1.9449362104406973,0.6361753311832676,0.13963413887672801
2.0276006908494666,0.6632143173046816,0.12075764413563587
2.104003610877256,0.6882051898541902,0.1261915455249795
2.1941867516398683,0.7177034783501416,0.152414836011041
2.2916517408272448,0.7495836096584086,0.1511583925186174
2.385982545447836,0.7804385706325226,0.14204201795051
2.4737747040540166,0.8091547852192857,0.18547304576797777
2.594635925055122,0.8486876639249429,0.09921740298027773
2.663544036311449,0.8712270357893671,0.12623585036227367
2.740880408635073,0.8965232342000832,0.13634151217550153
2.8263494734865535,0.9244795807095116,0.1439114665866714
2.902600307388152,0.9494207069274035,0.1690108677642541
3.0012250703406083,0.9816801923014423,0.16539351417871823
3.0820978553348475,1.008133127107857,0.17819208805133058
3.1698014398329333,1.0368203697097043,0.149911596220132
3.2763865190414005,1.0716836200829787,0.1934611826639265
3.357438510335336,1.0981951720442633,0.17897918833372148
3.454860544602968,1.1300612530920913,0.185568031002756
3.5441559480388913,1.159269168780555,0.1918047693557586
3.6163766040420917,1.182892051374066,0.18402130363654712
3.7158631470388643,1.2154334191060747,0.1703241341428575
3.8131798566587016,1.2472650491820234,0.1859782271332488
3.899529654235309,1.2755094773416795,0.19217251373387884
3.98246087013045,1.3026357108162305,0.2130267620227781
4.126397164719117,1.349716288260202,0.1440912107180193
4.219899929140051,1.3803004029487553,0.18595235075513172
4.305221932372376,1.408208646608451,0.21718280358501155
4.420545619668097,1.445930235915489,0.2285498404882738
4.511950743600712,1.4758282267480538,0.21987071489791826
4.598150781463901,1.5040236695297986,0.21076159621462215
4.680212949401827,1.5308656433617827,0.2444811468945783
4.776143587221322,1.5622438988324905,0.21265571426325555
4.910501081576908,1.6061913162386643,0.22495467642546368
4.989732968969058,1.632107524663081,0.21124712302829984
5.087203885126587,1.6639895946427448,0.2511337637527012
5.19072833214754,1.6978517331620318,0.2515511250839054
5.2646869910182605,1.7220431046056688,0.23676468026035888
5.356900767530626,1.7522056001659327,0.24309737360570982
5.453689473039279,1.7838645237086306,0.24371911904770127
5.560426708403938,1.818777543319856,0.251093728957809
5.641468044961903,1.8452856101898827,0.24826262086109566
5.7927145484070826,1.894757306949411,0.25014951564836135
5.878564658120095,1.9228382906267216,0.2239667252009309
5.998701264981039,1.962134153003451,0.259837534287946
6.097259652729148,1.9943719275021503,0.263291078979113
6.213898799372846,2.0325237945642454,0.22630653654526978
6.315688141077076,2.0658183920024524,0.1949639990903923
6.445722737238696,2.108351818977755,0.21206997591149992
6.542723354094868,2.140080057272765,0.22765949980185013
6.674729207295853,2.183258268942359,0.20135812113083953
6.773049501454857,2.215418164656609,0.23447398920615237
6.8791291464717785,2.2501160909629694,0.2414828746545785
6.967478607091225,2.279014595226358,0.23468274212892198
7.039875893324351,2.3026952523599373,0.23345646441838955
7.134576546259931,2.3336711881881427,0.23736700523880133
7.235315190626284,2.3666221097138394,0.23851271870623791
7.305841128138226,2.3896906614806372,0.24368318637676364
7.4718601209985405,2.4439943384848775,0.3791036813769781
7.604637069262762,2.4874247700754104,0.2651359597874322
7.7178154526182805,2.524444645137364,0.23681351766804207
7.84197184022472,2.5650553503008755,0.2860853357219642
7.941059220339915,2.5974661545845716,0.2559561936753561
8.01485596678723,2.6216045655819844,0.27423342743747237
8.096507110403952,2.6483120961698847,0.2785420972576884
8.20383443597815,2.6834181302524676,0.3329454899060019
8.276520991125084,2.7071934052691704,0.3396784186212745
8.396437479061852,2.7464172682514025,0.30180642075187714
8.48558295681233,2.77557614427364,0.35446791030369657
8.576413060177675,2.8052860498117584,0.3545204213046996
8.684032156230971,2.8404875200223603,0.35578377458569826
8.764941408602064,2.8669523830583095,0.3767147017300511
8.872703205815059,2.9022005298421814,0.3781881471682781
8.96489266339302,2.9323550708453414,0.35649083672097764
9.012166827572257,2.9478181265958043,0.33473838049195104
9.159523882772739,2.9960176114380945,0.37871856891097044
9.228047991909909,3.018431378835895,0.3794793674515603
9.310718372737272,3.0454722949438726,0.36447386811886806
9.401589717075867,3.075195690122255,0.36421154372996534
9.504270605510426,3.1087819063978244,0.37274775430857293
9.59974913880439,3.1400122815706006,0.38545509812179596
9.68611100541506,3.1682606574287475,0.3756416902878371
9.773663032981771,3.196898326794982,0.3706113593505513
9.875902988937199,3.23034031707258,0.3775481584199885
9.968612094549977,3.260664831393567,0.3516989685343252
10.064474000504822,3.2920206051414698,0.4059895144343526
10.165155925007722,3.3249529739877923,0.39259126648806186
10.262032523044603,3.356640646575294,0.39436257719205864
10.349623318412927,3.385290996624267,0.3947769548547143
10.454619028522416,3.419634375236459,0.38581717936936033
10.548912748073384,3.450477205937959,0.3935891183794094
10.657944860991016,3.486140864299931,0.4115516714783761
10.763785283724815,3.5207605426337487,0.41016433436013866
10.852480684338593,3.5497722015030737,0.401180238561279
10.955967335068504,3.5836219771140847,0.39893828810789517
11.045313669083335,3.612846551846547,0.4334107667904863
11.144755382970134,3.645373256283312,0.44022447251280705
11.243191368240254,3.677570993768687,0.4307313619458499
11.334531952107513,3.707447873987324,0.46964296325139454
11.406816680826179,3.7310917143278104,0.45307797025424223
11.544537128271603,3.7761391306872643,0.43768556657476765
11.615896829060341,3.799480400719009,0.4282041536616105
11.690503465039281,3.823883721042619,0.46138707798332196
11.795056730944863,3.8580823791820054,0.46094460651040975
11.881647726126197,3.8864057014283895,0.4628603665443921
11.980388141404013,3.918703015886998,0.46550721425109026
12.095520147487854,3.956361907580719,0.48590002948990557
12.2136684763309,3.9950074178175012,0.4850412335122058
12.296635641827597,4.022145410160828,0.5353586142069716
12.42922141344972,4.065513309179368,0.524905480363851
12.53475077051694,4.100031240061319,0.5091127770371975
12.581959583891507,4.1154729200105695,0.5389271203131636
12.671691445956858,4.144823598331367,0.5554545928505729
12.7745439381704,4.178465945029282,0.5869545160025351
12.892537353812957,4.217060784217781,0.5827526613162509
12.97661820531035,4.244563055634388,0.609188270517171
13.082194247934638,4.279096257042729,0.6321639983302388
13.277856553776235,4.343096058964591,0.6257844968302749
13.3908425056813,4.3800529910153205,0.670935068129203
13.476676777859458,4.408128794343308,0.6789883337204103
13.627645722288419,4.457509703447119,0.6878147224750528
13.705673714903892,4.483032126124656,0.7066329411480549
13.799074304274654,4.513582820053169,0.7402781117052448
13.899908041623775,4.5465648458431,0.7545844445728439
14.007699613588347,4.581822731744555,0.7485254091341187
14.076076504339744,4.604188345015333,0.7568343306233891
14.234380698858205,4.655968564250731,0.7587835201282908
14.303301171595217,4.678511979470936,0.765933223038857
14.351848108849273,4.694391350588478,0.8012526207806286
14.450460335817136,4.726646735527701,0.8283659839904748
14.542273451154829,4.7566781775582285,0.876512262272908
14.627305245797558,4.7844914959732785,0.9104859198317862
14.718592027144844,4.814350777755638,0.9339719922638584
14.805068979778145,4.842636797464605,0.9469575509043785
14.885912688787878,4.869080221715366,0.9644761802712324
15.057200075998175,4.925107154475972,0.9347688944434835
15.141464113356777,4.952669344734798,0.9788285846777488
15.223427201195118,4.97947891014391,1.0077496484911679
15.32285086739122,5.011999711304493,0.9924145377663014
15.392063556392616,5.034638708466035,1.0058412916479211
15.491581394211366,5.067190312520258,1.0315330774682177
15.579797682931604,5.0960452571663035,1.0463339921247716
15.655377397656023,5.120766864891757,1.052591452539968
15.775910941109151,5.160192562512766,1.1109776727888128
15.842260714444631,5.181895119542165,1.1492148130198114
15.928503076997709,5.2101044064404745,1.1865239885338337
16.03648152978661,5.245423419781313,1.279065555258476
16.094795735234236,5.264497597517419,1.3158385828966037
16.168480617598366,5.288599418538366,1.3365883890158763
16.252532678182845,5.316092272644286,1.385988615371214
16.313556970042008,5.336052901108769,1.4001684510125951
16.391658563144905,5.361599398002319,1.4088737846344617
16.485550666434946,5.392310862771903,1.4870302318974822
16.533003483654596,5.407832354709908,1.5189542215142122
16.603037026274343,5.4307398474754205,1.5367510962517865
16.675262463877367,5.454364294097528,1.5234026708089972
16.73992825474291,5.475516031979355,1.4805117657013116
16.802886753443683,5.496109326271865,1.4235180146142605
16.883127607560702,5.522355560810713,1.3898716604852785
16.927619532618518,5.5369085651749135,1.3465539822887704
17.023197434368292,5.568171443089912,1.3226843170307983
17.08407137625009,5.5880828931051845,1.29040778923695
17.151816501069984,5.610241860061011,1.2704519234142873
17.20225199011346,5.626738963551286,1.2607118618493074
17.252043822610993,5.643025531387957,1.2387121001016275
17.303733604355617,5.6599329054414875,1.2131766316433892
17.360808095485538,5.678601581103846,1.1812849688848939
17.419830010452046,5.6979072457828845,1.165056847997031
17.483834128947624,5.718842555158297,1.1267217247660422
17.544860845334448,5.738803976669195,1.1056560253414296
17.636422836430874,5.76875327767808,1.0752762101291768
17.698452739733607,5.7890428347674305,1.0605787328111893
17.7584462194272,5.808666291623251,1.0404555698677762
17.826809802327205,5.831027551986867,1.0150627383198616
17.88680054357532,5.850650113115902,1.0071109562708556
17.943913651632084,5.8693314201108935,0.9927558831417882
18.009553317345986,5.890801705794371,0.9732579166928375
18.084928748940346,5.915456493905267,0.94481626768803
18.153296507348763,5.937819120049123,0.943150391944044
18.263846458804444,5.973979253014962,0.9135185974717901
18.363602509148407,6.006608774756822,0.8872382782617477
18.44892915406933,6.034518536681109,0.8703968975997555
18.552773661868816,6.068485364891856,0.8573698889507946
18.68408918502308,6.111437774324986,0.8137415046868104
18.83670079354905,6.1613559876192,0.750638809159207
18.932247619504718,6.192608700854502,0.7415134397390325
19.01815123504409,6.220707185921638,0.7344483141774907
19.105359613250666,6.249232449932715,0.7260118018069585
19.20654733703063,6.282330262262927,0.7233032149409714
19.285724466913223,6.308228559880505,0.6842691260615428
19.4060214541585,6.347576881583956,0.7298901943958166
19.49422519586181,6.376427722186587,0.7014394328028222
19.569899359519724,6.401180223512161,0.698983753264507
19.657404968469447,6.42980270966628,0.7014858309165665
19.755644663638627,6.46193624200225,0.7031952158247914
19.84958141147343,6.492662309697058,0.6548587019719219
19.92836546078721,6.518432033349226,0.6832827123304923
20.05363269792905,6.559406089797622,0.681092697143478
20.13713640042782,6.586719579724444,0.6822841897915604
20.21041058117481,6.610687063055599,0.6709574883517792
20.306804503675796,6.642216855776784,0.6773764694580157
20.412082308329634,6.67665250558492,0.681717803378528
20.506110700255906,6.707408549435209,0.677664086293978
20.589705753886598,6.734751919692447,0.6726529029464662
20.66739955195511,6.760165029619544,0.6685398505033564
20.795020933878035,6.801909110723615,0.6359885921667723
20.88019370449902,6.829768541416885,0.63359084298276
21.045342141302335,6.883787465489434,0.7308197093639732
21.16166650912462,6.921836370552113,0.6722879978178622
21.242994853017162,6.948438315558167,0.6720569226787735
21.33145842211057,6.977374143922893,0.653744803338084
