distance,relative_distance,errors
0.0,0.0,0.0
0.0031631606787079986,0.0016969196229598333,0.0008844239951283297
0.0062612580713056415,0.003358935180603576,0.0019096005497251697
0.01976868303943664,0.010605172982674774,0.005434554352405909
0.03534336479305845,0.018960418186301387,0.010613219732716705
0.0551204996727816,0.02957012527112559,0.011107107870631504
0.07266318851506333,0.03898113405620742,0.011445090091626317
0.09796769805716135,0.052556074804680344,0.013916001321618176
0.13337157421000814,0.07154895511487193,0.02119366732081954
0.174202879264225,0.09345345185572679,0.02107029669579259
0.2247786515841549,0.12058549768372831,0.0400889412647251
0.27554954273293447,0.14782221760296796,0.05010042708698491
0.310106341931436,0.1663606722130485,0.037917700337741354
0.35304573291318286,0.18939607969182146,0.053919215820716314
0.39775783049081664,0.21338247920478332,0.04566382919643913
0.4368472018599289,0.23435249244878462,0.05620662109149112
0.48435562085526807,0.2598390157833872,0.06728757451118014
0.53546411589619,0.28725684780142735,0.057088538778350156
0.5750299627206481,0.3084824726416013,0.07354242074150526
0.6291643741087312,0.33752359773529694,0.07191394720124226
0.6926275255125249,0.3715692495028055,0.06720649896622134
0.7560002460675005,0.40556638843854004,0.05797499813643438
0.7987170786225544,0.42848240148880584,0.059175176007394664
0.8641603015997679,0.4635902889911028,0.0536625752535039
0.931605136190711,0.4997719676693412,0.049372765673310795
0.9954211095965361,0.5340068954931338,0.04845597119687466
1.0601224333577366,0.5687167812921391,0.043268868396563985
1.1212582027268094,0.6015138780079153,0.03254838517334825
1.185153484894053,0.6357913520717487,0.021734458271307575
1.2462964503692184,0.668592309234362,0.017363033499621858
1.3093923242762342,0.7024409301031401,0.013625143432954947
1.37548796392146,0.7378988152055427,0.011287489791382456
1.4413282952341773,0.7732197367568189,0.014472885989018962
1.502817306119537,0.806206334582882,0.021658687170293435
1.5885370963739005,0.8521918563231319,0.03019359034929417
1.6626347644147381,0.891942536002616,0.02409196434571836
1.7194544792022932,0.9224242278252918,0.02824214579902691
1.7874520981937916,0.9589024550484342,0.0273290530350133
1.852655859943166,0.9938818803897054,0.0265207238261398
1.9185011861581989,1.0292054815227718,0.02627641902943379
1.9874479499502256,1.066192890099833,0.023466526397860284
2.0563441709574466,1.1031531843276567,0.02407313028074256
2.1301844563961,1.1427657876864548,0.020363473191471398
2.1922488315820097,1.1760610473451354,0.026427403928818118
